True_C_S,True_Xi,Input_C_X,Input_Xi,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
1183.609,0.3,1300,0.33,8.708751858985133,8.5588886560723,8.963083499718042
1183.609,0.3,1300,0.33,7.756599472928511,7.628066264511674,7.793371048053931
1183.609,0.3,1300,0.33,7.034859192038396,6.877581447423329,7.2344484700686555
1183.609,0.3,1300,0.33,7.721921471038906,7.546296035380347,7.673813471128528
1183.609,0.3,1300,0.33,8.549257396575253,8.340794285309443,8.600250577329723
1183.609,0.3,1300,0.33,8.976005853554874,8.795106517216446,9.00449789903858
1183.609,0.3,1300,0.33,8.077949204654352,7.9250191102114655,8.005267422540689
1183.609,0.3,1300,0.33,8.828930897974965,8.662819927796216,9.05115260267536
1183.609,0.3,1300,0.33,8.489550366144636,8.305872170955976,8.627007007837083
1183.609,0.3,1300,0.33,8.075969292713214,7.89581257349522,8.070939993986759
1183.609,0.3,1300,0.33,7.9076031330728425,7.741881750661067,8.0588650044246
1183.609,0.3,1300,0.33,8.003751348359506,7.820197858439646,8.23179838330237
1183.609,0.3,1300,0.33,8.11506501421495,7.93650918093272,8.48457433344881
1183.609,0.3,1300,0.33,7.115621411705112,6.96414678494574,7.422379029283988
1183.609,0.3,1300,0.33,6.875847858874166,6.781330670515654,6.9768734118918285
1183.609,0.3,1300,0.33,7.41219230002382,7.284370892751463,7.5450060234659455
1183.609,0.3,1300,0.33,8.551820827782509,8.381843057323582,8.6857438844671
1183.609,0.3,1300,0.33,7.570049663959958,7.444494318609974,7.9887315242332795
1183.609,0.3,1300,0.33,7.071235108418641,6.936910276896123,7.171562990407027
1183.609,0.3,1300,0.33,9.473282011385349,9.264737460416987,9.540981946043344
1183.609,0.3,1300,0.33,6.693958347551518,6.554307086924314,6.945043277982374
1183.609,0.3,1300,0.33,7.378930348965102,7.2556508320289,7.666192017106407
1183.609,0.3,1300,0.33,7.6136050657021554,7.48646254732918,7.777637306629749
1183.609,0.3,1300,0.33,7.295109892985118,7.197467997814282,7.4670162495655905
1183.609,0.3,1300,0.33,8.125610664303052,8.010878933911316,8.396673711345912
1183.609,0.3,1300,0.33,8.110604637190185,7.947489993105281,8.104118979013242
1183.609,0.3,1300,0.33,8.018554292995736,7.888826293450631,8.11211529298704
1972.681,0.5,1300,0.33,1.4984385497408048,1.4550027372034886,1.9624163304019264
1972.681,0.5,1300,0.33,2.279540585967038,2.227291321603689,3.0640896828444175
1972.681,0.5,1300,0.33,1.6751391673259255,1.6349042556717217,2.2438222290148833
1972.681,0.5,1300,0.33,1.2569876578833425,1.2314123324805029,1.6980301061766314
1972.681,0.5,1300,0.33,2.049177959953141,2.0193023005019746,2.7769223964127163
1972.681,0.5,1300,0.33,0.22517448138928273,0.21963194586961224,0.30142209057378994
1972.681,0.5,1300,0.33,0.8396407156589245,0.8242963599700042,1.126370757318669
1972.681,0.5,1300,0.33,0.7834269668774204,0.7712399344825994,1.0599037706688663
1972.681,0.5,1300,0.33,1.538985897603219,1.5109936405516318,2.086216256356827
1972.681,0.5,1300,0.33,1.5569655451304643,1.5218190719806806,2.095830806697529
1972.681,0.5,1300,0.33,1.7132709774525456,1.6775300851822446,2.3022916645157756
1972.681,0.5,1300,0.33,2.2836228640326435,2.2288266959030407,3.027726234260043
1972.681,0.5,1300,0.33,2.5538988559897553,2.506932675650007,3.386189458259711
1972.681,0.5,1300,0.33,2.1656770025793604,2.1082381907838164,2.878708818873541
1972.681,0.5,1300,0.33,1.2994428790136436,1.2740787442880042,1.7380564698708054
1972.681,0.5,1300,0.33,2.48141198664964,2.4329507960875,3.326374411588468
1972.681,0.5,1300,0.33,1.757048918082585,1.729961921423838,2.3596628129543826
1972.681,0.5,1300,0.33,3.3600303242403626,3.292657224529586,4.496228352537007
1972.681,0.5,1300,0.33,2.794124300567109,2.7385941643368645,3.73578019985174
1972.681,0.5,1300,0.33,1.8004219910687032,1.7716263011886224,2.4254951650313483
1972.681,0.5,1300,0.33,1.7726177489008184,1.7399688861531024,2.3837767232376317
1972.681,0.5,1300,0.33,0.9605984242740598,0.9409273301762451,1.2728434507450386
1972.681,0.5,1300,0.33,1.9962829356389846,1.9650373669933356,2.722296319690937
1972.681,0.5,1300,0.33,0.7146560471372335,0.7006613184570142,0.9574816302766147
1972.681,0.5,1300,0.33,2.2854435644568847,2.2396069568484895,3.0362040063032545
1972.681,0.5,1300,0.33,0.13996952352859857,0.13700349782975768,0.18807585139467783
1972.681,0.5,1300,0.33,0.7770524763259953,0.7601794431475843,1.0341226138917787
1972.681,0.5,1300,0.33,3.746791562156421,3.68336709296,5.044291814780734
1972.681,0.5,1300,0.33,3.101676435094694,3.0398925455102694,4.146181062522172
1972.681,0.5,1300,0.33,3.3268485137879704,3.2643409560361096,4.429778713634022
1972.681,0.5,1300,0.33,0.17260024785765354,0.1694737318902903,0.23287344987220104
1972.681,0.5,1300,0.33,0.4502466235052151,0.44161811780679855,0.6027157654457252
1972.681,0.5,1300,0.33,0.5037086454352715,0.4939332075753878,0.6769480105426332
1972.681,0.5,1300,0.33,3.938073794256384,3.8854497065108866,5.256763647699661
1972.681,0.5,1300,0.33,4.42780951147841,4.34597858157897,5.906311311421754
1972.681,0.5,1300,0.33,4.688181253326136,4.605681981868004,6.275683982128597
1972.681,0.5,1300,0.33,4.679743389858256,4.599852636264414,6.304965901236183
1972.681,0.5,1300,0.33,4.152393904222051,4.08992556624163,5.582409932512063
1972.681,0.5,1300,0.33,4.3983132023481915,4.324787340142039,5.944662044444049
1972.681,0.5,1300,0.33,5.50572272832788,5.410096907298094,7.434081027550126
1972.681,0.5,1300,0.33,5.2124194018011405,5.126814437836378,6.930602149382155
1972.681,0.5,1300,0.33,4.058927579908129,3.9780903900283584,5.392746237790818
1972.681,0.5,1300,0.33,5.229487888189269,5.112968415536107,6.931776229927288
1972.681,0.5,1300,0.33,4.345279889652502,4.257731017756678,5.8543513009842805
1972.681,0.5,1300,0.33,4.716777844191145,4.6448858370875685,6.367773540722618
1972.681,0.5,1300,0.33,5.732982974851909,5.63312625179297,7.6782663210249735
1972.681,0.5,1300,0.33,4.374512503735991,4.29921918731741,5.880906894020578
1972.681,0.5,1300,0.33,4.316586870416358,4.232260610781126,5.768903314359096
1972.681,0.5,1300,0.33,4.767367995444496,4.695411057847784,6.455850770169815
1972.681,0.5,1300,0.33,6.028178273087421,5.875975873697038,8.042686787711336
1972.681,0.5,1300,0.33,5.942798077758004,5.837687458277698,7.939298837050011
1972.681,0.5,1300,0.33,4.649853125185503,4.5922262422855225,6.283625712778434
1972.681,0.5,1300,0.33,5.64068732122567,5.536721292616395,7.596511305237404
1972.681,0.5,1300,0.33,3.85094912156503,3.7686559336172505,5.070996720479734
1972.681,0.5,1300,0.33,4.564458458184601,4.484907225998994,6.133392638158672
1972.681,0.5,1300,0.33,5.7600803794276185,5.636585168863498,7.672476960878352
1972.681,0.5,1300,0.33,4.5363335392826825,4.437914378562387,6.004486176868687
1972.681,0.5,1300,0.33,4.85293412830562,4.788664174769963,6.5928199551095545
1972.681,0.5,1300,0.33,5.253806555660671,5.149399847502722,7.040427508966178
1972.681,0.5,1300,0.33,5.932108531394192,5.832209865635223,7.958443064867885
1972.681,0.5,1300,0.33,4.936539523537977,4.847768869634312,6.678914940051273
1972.681,0.5,1300,0.33,4.047292520687275,3.976113699873068,5.458829158077024
1972.681,0.5,1300,0.33,3.8947537986844036,3.80699920999724,5.241634458490606
1972.681,0.5,1300,0.33,4.457248930070845,4.386722054075139,5.935655802067256
1972.681,0.5,1300,0.33,5.033390955691866,4.960213366648264,6.660179750559178
1972.681,0.5,1300,0.33,3.3348422536167397,3.264279993331141,4.479317504841737
1972.681,0.5,1300,0.33,7.661449832747567,7.457615595274724,10.240356974041115
1972.681,0.5,1300,0.33,9.17068800514708,9.008846711666443,12.327955477403242
1972.681,0.5,1300,0.33,7.783729001547114,7.651940652467538,10.42651414581262
1972.681,0.5,1300,0.33,8.89630366756205,8.740941159318504,11.792378993841545
1972.681,0.5,1300,0.33,8.59272447570084,8.416858249989188,11.568837927976986
1972.681,0.5,1300,0.33,6.119409915540167,6.034784786571252,8.286878437918183
1972.681,0.5,1300,0.33,9.202490771294398,9.051542806975824,12.543064252352062
1972.681,0.5,1300,0.33,8.708751858985133,8.5588886560723,11.61495450061075
1972.681,0.5,1300,0.33,7.756599472928511,7.628066264511674,10.455284539304568
1972.681,0.5,1300,0.33,7.034859192038396,6.877581447423329,9.371125969819976
1972.681,0.5,1300,0.33,7.721921471038906,7.546296035380347,10.466593879342312
1972.681,0.5,1300,0.33,8.549257396575253,8.340794285309443,11.380286545220478
1972.681,0.5,1300,0.33,8.976005853554874,8.795106517216446,12.107234541610742
1972.681,0.5,1300,0.33,8.077949204654352,7.9250191102114655,10.817894288765435
1972.681,0.5,1300,0.33,8.828930897974965,8.662819927796216,11.825213894706758
1972.681,0.5,1300,0.33,8.489550366144636,8.305872170955976,11.427671481587433
1972.681,0.5,1300,0.33,8.075969292713214,7.89581257349522,10.873340293940828
1972.681,0.5,1300,0.33,7.9076031330728425,7.741881750661067,10.586809338786859
1972.681,0.5,1300,0.33,8.003751348359506,7.820197858439646,10.732243615666883
1972.681,0.5,1300,0.33,8.11506501421495,7.93650918093272,10.918634564408054
1972.681,0.5,1300,0.33,7.115621411705112,6.96414678494574,9.5137942217156
1972.681,0.5,1300,0.33,6.875847858874166,6.781330670515654,9.247119190642168
1972.681,0.5,1300,0.33,7.41219230002382,7.284370892751463,9.958614899267802
1972.681,0.5,1300,0.33,8.551820827782509,8.381843057323582,11.347139544967137
1972.681,0.5,1300,0.33,7.570049663959958,7.444494318609974,10.170023875987019
1972.681,0.5,1300,0.33,7.071235108418641,6.936910276896123,9.48175706256721
1972.681,0.5,1300,0.33,9.473282011385349,9.264737460416987,12.738779702153085
1972.681,0.5,1300,0.33,6.693958347551518,6.554307086924314,8.862139855968213
1972.681,0.5,1300,0.33,7.378930348965102,7.2556508320289,9.842595736295733
1972.681,0.5,1300,0.33,7.6136050657021554,7.48646254732918,10.154045084316518
1972.681,0.5,1300,0.33,7.295109892985118,7.197467997814282,9.796217918183027
1972.681,0.5,1300,0.33,8.125610664303052,8.010878933911316,10.924220270721488
1972.681,0.5,1300,0.33,8.110604637190185,7.947489993105281,10.797881660203164
1972.681,0.5,1300,0.33,8.018554292995736,7.888826293450631,10.775934163685553
2761.754,0.7,1300,0.33,1.4984385497408048,1.4550027372034886,2.3151329116220545
2761.754,0.7,1300,0.33,2.279540585967038,2.227291321603689,3.690105286395819
2761.754,0.7,1300,0.33,1.6751391673259255,1.6349042556717217,2.653889558855465
2761.754,0.7,1300,0.33,1.2569876578833425,1.2314123324805029,2.060742483455499
2761.754,0.7,1300,0.33,2.049177959953141,2.0193023005019746,3.423072363623883
2761.754,0.7,1300,0.33,0.22517448138928273,0.21963194586961224,0.36146764757509603
2761.754,0.7,1300,0.33,0.8396407156589245,0.8242963599700042,1.3446400580598792
2761.754,0.7,1300,0.33,0.7834269668774204,0.7712399344825994,1.2778824804485085
2761.754,0.7,1300,0.33,1.538985897603219,1.5109936405516318,2.531553097203996
2761.754,0.7,1300,0.33,1.5569655451304643,1.5218190719806806,2.51342773792386
2761.754,0.7,1300,0.33,1.7132709774525456,1.6775300851822446,2.7273408064325424
2761.754,0.7,1300,0.33,2.2836228640326435,2.2288266959030407,3.5971839547658577
2761.754,0.7,1300,0.33,2.5538988559897553,2.506932675650007,4.056746597834431
2761.754,0.7,1300,0.33,2.1656770025793604,2.1082381907838164,3.3977529999933127
2761.754,0.7,1300,0.33,1.2994428790136436,1.2740787442880042,2.070232369314649
2761.754,0.7,1300,0.33,2.48141198664964,2.4329507960875,3.993865644582255
2761.754,0.7,1300,0.33,1.757048918082585,1.729961921423838,2.827446351783455
2761.754,0.7,1300,0.33,3.3600303242403626,3.292657224529586,5.456866424967348
2761.754,0.7,1300,0.33,2.794124300567109,2.7385941643368645,4.4480063698341725
2761.754,0.7,1300,0.33,1.8004219910687032,1.7716263011886224,2.8910351909393297
2761.754,0.7,1300,0.33,1.7726177489008184,1.7399688861531024,2.863000590664815
2761.754,0.7,1300,0.33,0.9605984242740598,0.9409273301762451,1.502862558774113
2761.754,0.7,1300,0.33,1.9962829356389846,1.9650373669933356,3.326830184545726
2761.754,0.7,1300,0.33,0.7146560471372335,0.7006613184570142,1.1530524476712825
2761.754,0.7,1300,0.33,2.2854435644568847,2.2396069568484895,3.6745963507462833
2761.754,0.7,1300,0.33,0.13996952352859857,0.13700349782975768,0.22514865805160597
2761.754,0.7,1300,0.33,0.7770524763259953,0.7601794431475843,1.2442852142535807
2761.754,0.7,1300,0.33,3.746791562156421,3.68336709296,6.0664043868017234
2761.754,0.7,1300,0.33,3.101676435094694,3.0398925455102694,4.936181812156986
2761.754,0.7,1300,0.33,3.3268485137879704,3.2643409560361096,5.336633083467286
2761.754,0.7,1300,0.33,0.17260024785765354,0.1694737318902903,0.2815209123743603
2761.754,0.7,1300,0.33,0.4502466235052151,0.44161811780679855,0.7105629983296503
2761.754,0.7,1300,0.33,0.5037086454352715,0.4939332075753878,0.8069170840717764
2761.754,0.7,1300,0.33,3.938073794256384,3.8854497065108866,6.319028798181439
2761.754,0.7,1300,0.33,4.42780951147841,4.34597858157897,7.107971571661123
2761.754,0.7,1300,0.33,4.688181253326136,4.605681981868004,7.611681445531811
2761.754,0.7,1300,0.33,4.679743389858256,4.599852636264414,7.489427985205643
