True_M_S,True_M_S_M_U_Ratio,Input_M_S,Input_M_S_M_U_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
336.0,12.0,208,7.429,7.115621411705112,6.96414678494574,4.793248660705816
336.0,12.0,208,7.429,6.875847858874166,6.781330670515654,4.584878795730213
336.0,12.0,208,7.429,7.41219230002382,7.284370892751463,4.880711299876487
336.0,12.0,208,7.429,8.551820827782509,8.381843057323582,5.6642108835820855
336.0,12.0,208,7.429,7.570049663959958,7.444494318609974,5.18743100153513
336.0,12.0,208,7.429,7.071235108418641,6.936910276896123,4.563858507981261
336.0,12.0,208,7.429,9.473282011385349,9.264737460416987,6.063525693471932
336.0,12.0,208,7.429,6.693958347551518,6.554307086924314,4.439791271051387
336.0,12.0,208,7.429,7.378930348965102,7.2556508320289,4.90739623669705
336.0,12.0,208,7.429,7.6136050657021554,7.48646254732918,5.113228836755114
336.0,12.0,208,7.429,7.295109892985118,7.197467997814282,4.7382711141791125
336.0,12.0,208,7.429,8.125610664303052,8.010878933911316,5.345338005722029
336.0,12.0,208,7.429,8.110604637190185,7.947489993105281,5.2503010958895375
336.0,12.0,208,7.429,8.018554292995736,7.888826293450631,5.2122731017366934
350.0,12.5,208,7.429,1.4984385497408048,1.4550027372034886,0.9543024423115005
350.0,12.5,208,7.429,2.279540585967038,2.227291321603689,1.4358250488566902
350.0,12.5,208,7.429,1.6751391673259255,1.6349042556717217,1.0722750634560418
350.0,12.5,208,7.429,1.2569876578833425,1.2314123324805029,0.8157167958033451
350.0,12.5,208,7.429,2.049177959953141,2.0193023005019746,1.2436905580071504
350.0,12.5,208,7.429,0.22517448138928273,0.21963194586961224,0.14047157745611727
350.0,12.5,208,7.429,0.8396407156589245,0.8242963599700042,0.5239379022022262
350.0,12.5,208,7.429,0.7834269668774204,0.7712399344825994,0.4951702995190675
350.0,12.5,208,7.429,1.538985897603219,1.5109936405516318,0.9473679926215863
350.0,12.5,208,7.429,1.5569655451304643,1.5218190719806806,1.0011382929817032
350.0,12.5,208,7.429,1.7132709774525456,1.6775300851822446,1.105185673506821
350.0,12.5,208,7.429,2.2836228640326435,2.2288266959030407,1.4588967225056837
350.0,12.5,208,7.429,2.5538988559897553,2.506932675650007,1.6313721836769464
350.0,12.5,208,7.429,2.1656770025793604,2.1082381907838164,1.3933371370372731
350.0,12.5,208,7.429,1.2994428790136436,1.2740787442880042,0.8266915498372903
350.0,12.5,208,7.429,2.48141198664964,2.4329507960875,1.564628571383547
350.0,12.5,208,7.429,1.757048918082585,1.729961921423838,1.0987480748957432
350.0,12.5,208,7.429,3.3600303242403626,3.292657224529586,2.0617293535520704
350.0,12.5,208,7.429,2.794124300567109,2.7385941643368645,1.7795409188575264
350.0,12.5,208,7.429,1.8004219910687032,1.7716263011886224,1.1312226766348759
350.0,12.5,208,7.429,1.7726177489008184,1.7399688861531024,1.1264292575304864
350.0,12.5,208,7.429,0.9605984242740598,0.9409273301762451,0.612865564859499
350.0,12.5,208,7.429,1.9962829356389846,1.9650373669933356,1.2553011679788826
350.0,12.5,208,7.429,0.7146560471372335,0.7006613184570142,0.4432409503442463
350.0,12.5,208,7.429,2.2854435644568847,2.2396069568484895,1.4194145112278875
350.0,12.5,208,7.429,0.13996952352859857,0.13700349782975768,0.08840511380689607
350.0,12.5,208,7.429,0.7770524763259953,0.7601794431475843,0.4876680099255508
350.0,12.5,208,7.429,3.746791562156421,3.68336709296,2.3971725389832645
350.0,12.5,208,7.429,3.101676435094694,3.0398925455102694,2.008382799124394
350.0,12.5,208,7.429,3.3268485137879704,3.2643409560361096,2.0943426800941363
350.0,12.5,208,7.429,0.17260024785765354,0.1694737318902903,0.1105443714034292
350.0,12.5,208,7.429,0.4502466235052151,0.44161811780679855,0.2871315970545905
350.0,12.5,208,7.429,0.5037086454352715,0.4939332075753878,0.3202427636200664
350.0,12.5,208,7.429,3.938073794256384,3.8854497065108866,2.5140905939055482
350.0,12.5,208,7.429,4.42780951147841,4.34597858157897,2.7795041780398813
350.0,12.5,208,7.429,4.688181253326136,4.605681981868004,3.0046487375184774
350.0,12.5,208,7.429,4.679743389858256,4.599852636264414,2.9910716566665667
350.0,12.5,208,7.429,4.152393904222051,4.08992556624163,2.6484206605352205
350.0,12.5,208,7.429,4.3983132023481915,4.324787340142039,2.6588135277229994
350.0,12.5,208,7.429,5.50572272832788,5.410096907298094,3.465452941805873
350.0,12.5,208,7.429,5.2124194018011405,5.126814437836378,3.3251547960277588
350.0,12.5,208,7.429,4.058927579908129,3.9780903900283584,2.567263341015795
350.0,12.5,208,7.429,5.229487888189269,5.112968415536107,3.2516529638384952
350.0,12.5,208,7.429,4.345279889652502,4.257731017756678,2.8087988175758154
350.0,12.5,208,7.429,4.716777844191145,4.6448858370875685,2.894911981916087
350.0,12.5,208,7.429,5.732982974851909,5.63312625179297,3.5330430078058503
350.0,12.5,208,7.429,4.374512503735991,4.29921918731741,2.832075489896257
350.0,12.5,208,7.429,4.316586870416358,4.232260610781126,2.7011074747620607
350.0,12.5,208,7.429,4.767367995444496,4.695411057847784,2.931608649631438
350.0,12.5,208,7.429,6.028178273087421,5.875975873697038,3.9068081238719516
350.0,12.5,208,7.429,5.942798077758004,5.837687458277698,3.703655162057317
350.0,12.5,208,7.429,4.649853125185503,4.5922262422855225,2.9494570705263046
350.0,12.5,208,7.429,5.64068732122567,5.536721292616395,3.6323891856818107
350.0,12.5,208,7.429,3.85094912156503,3.7686559336172505,2.3865173686145256
350.0,12.5,208,7.429,4.564458458184601,4.484907225998994,2.8424357809614924
350.0,12.5,208,7.429,5.7600803794276185,5.636585168863498,3.6243121733054267
350.0,12.5,208,7.429,4.5363335392826825,4.437914378562387,3.000395668455945
350.0,12.5,208,7.429,4.85293412830562,4.788664174769963,3.037734283554967
350.0,12.5,208,7.429,5.253806555660671,5.149399847502722,3.332766383181264
350.0,12.5,208,7.429,5.932108531394192,5.832209865635223,3.683692365782778
350.0,12.5,208,7.429,4.936539523537977,4.847768869634312,3.079972620354043
350.0,12.5,208,7.429,4.047292520687275,3.976113699873068,2.515930664003416
350.0,12.5,208,7.429,3.8947537986844036,3.80699920999724,2.510200339752139
350.0,12.5,208,7.429,4.457248930070845,4.386722054075139,2.830565014460321
350.0,12.5,208,7.429,5.033390955691866,4.960213366648264,3.2134770859016815
350.0,12.5,208,7.429,3.3348422536167397,3.264279993331141,2.1049619340442725
350.0,12.5,208,7.429,7.661449832747567,7.457615595274724,4.741128464136207
350.0,12.5,208,7.429,9.17068800514708,9.008846711666443,5.687689254371277
350.0,12.5,208,7.429,7.783729001547114,7.651940652467538,5.0741174933321975
350.0,12.5,208,7.429,8.89630366756205,8.740941159318504,5.667702968018422
350.0,12.5,208,7.429,8.59272447570084,8.416858249989188,5.386579556401271
350.0,12.5,208,7.429,6.119409915540167,6.034784786571252,3.7045216768407183
350.0,12.5,208,7.429,9.202490771294398,9.051542806975824,5.689842934834044
350.0,12.5,208,7.429,8.708751858985133,8.5588886560723,5.487090292661415
350.0,12.5,208,7.429,7.756599472928511,7.628066264511674,4.7162767217593125
350.0,12.5,208,7.429,7.034859192038396,6.877581447423329,4.489270216959854
350.0,12.5,208,7.429,7.721921471038906,7.546296035380347,4.680688912104695
350.0,12.5,208,7.429,8.549257396575253,8.340794285309443,5.372872620034447
350.0,12.5,208,7.429,8.976005853554874,8.795106517216446,5.451558236862751
350.0,12.5,208,7.429,8.077949204654352,7.9250191102114655,5.057440818654805
350.0,12.5,208,7.429,8.828930897974965,8.662819927796216,5.51129928888326
350.0,12.5,208,7.429,8.489550366144636,8.305872170955976,5.315427338702064
350.0,12.5,208,7.429,8.075969292713214,7.89581257349522,4.966983136151004
350.0,12.5,208,7.429,7.9076031330728425,7.741881750661067,4.965251828012069
350.0,12.5,208,7.429,8.003751348359506,7.820197858439646,5.084582739079853
350.0,12.5,208,7.429,8.11506501421495,7.93650918093272,5.287769519389111
350.0,12.5,208,7.429,7.115621411705112,6.96414678494574,4.604122930026482
350.0,12.5,208,7.429,6.875847858874166,6.781330670515654,4.408511584658246
350.0,12.5,208,7.429,7.41219230002382,7.284370892751463,4.699635981537916
350.0,12.5,208,7.429,8.551820827782509,8.381843057323582,5.440530444093214
350.0,12.5,208,7.429,7.570049663959958,7.444494318609974,4.998736469294532
350.0,12.5,208,7.429,7.071235108418641,6.936910276896123,4.3756442254491255
350.0,12.5,208,7.429,9.473282011385349,9.264737460416987,5.816646540308932
350.0,12.5,208,7.429,6.693958347551518,6.554307086924314,4.259699933653191
350.0,12.5,208,7.429,7.378930348965102,7.2556508320289,4.712553227394053
350.0,12.5,208,7.429,7.6136050657021554,7.48646254732918,4.917282584387126
350.0,12.5,208,7.429,7.295109892985118,7.197467997814282,4.553079957682935
350.0,12.5,208,7.429,8.125610664303052,8.010878933911316,5.1222325264296655
350.0,12.5,208,7.429,8.110604637190185,7.947489993105281,5.048920477467737
350.0,12.5,208,7.429,8.018554292995736,7.888826293450631,5.0094279875557755
364.0,13.0,208,7.429,1.4984385497408048,1.4550027372034886,0.9206519396729016
364.0,13.0,208,7.429,2.279540585967038,2.227291321603689,1.3816225456786895
364.0,13.0,208,7.429,1.6751391673259255,1.6349042556717217,1.034191551992292
364.0,13.0,208,7.429,1.2569876578833425,1.2314123324805029,0.7885000676925876
364.0,13.0,208,7.429,2.049177959953141,2.0193023005019746,1.1969664661241637
364.0,13.0,208,7.429,0.22517448138928273,0.21963194586961224,0.13499603844839628
364.0,13.0,208,7.429,0.8396407156589245,0.8242963599700042,0.5037069213665043
364.0,13.0,208,7.429,0.7834269668774204,0.7712399344825994,0.4774031939089735
364.0,13.0,208,7.429,1.538985897603219,1.5109936405516318,0.9097199298788553
364.0,13.0,208,7.429,1.5569655451304643,1.5218190719806806,0.9666679315294591
364.0,13.0,208,7.429,1.7132709774525456,1.6775300851822446,1.064583269965796
364.0,13.0,208,7.429,2.2836228640326435,2.2288266959030407,1.4016795036943612
364.0,13.0,208,7.429,2.5538988559897553,2.506932675650007,1.5743010370850372
364.0,13.0,208,7.429,2.1656770025793604,2.1082381907838164,1.3443757217780854
364.0,13.0,208,7.429,1.2994428790136436,1.2740787442880042,0.7955712494777643
364.0,13.0,208,7.429,2.48141198664964,2.4329507960875,1.5053202801870351
364.0,13.0,208,7.429,1.757048918082585,1.729961921423838,1.0560496079641293
364.0,13.0,208,7.429,3.3600303242403626,3.292657224529586,1.9794141940636965
364.0,13.0,208,7.429,2.794124300567109,2.7385941643368645,1.7117332651145476
364.0,13.0,208,7.429,1.8004219910687032,1.7716263011886224,1.0882113393059678
364.0,13.0,208,7.429,1.7726177489008184,1.7399688861531024,1.0855293487002844
364.0,13.0,208,7.429,0.9605984242740598,0.9409273301762451,0.5891737891317952
364.0,13.0,208,7.429,1.9962829356389846,1.9650373669933356,1.2089492626861185
364.0,13.0,208,7.429,0.7146560471372335,0.7006613184570142,0.42598264952678155
364.0,13.0,208,7.429,2.2854435644568847,2.2396069568484895,1.3631352538462407
364.0,13.0,208,7.429,0.13996952352859857,0.13700349782975768,0.08493475419018735
364.0,13.0,208,7.429,0.7770524763259953,0.7601794431475843,0.46890199829940216
364.0,13.0,208,7.429,3.746791562156421,3.68336709296,2.3126814515157537
364.0,13.0,208,7.429,3.101676435094694,3.0398925455102694,1.9332430723861433
364.0,13.0,208,7.429,3.3268485137879704,3.2643409560361096,2.013860209873157
364.0,13.0,208,7.429,0.17260024785765354,0.1694737318902903,0.10694293370534513
364.0,13.0,208,7.429,0.4502466235052151,0.44161811780679855,0.27572771846624666
364.0,13.0,208,7.429,0.5037086454352715,0.4939332075753878,0.3090626534827248
364.0,13.0,208,7.429,3.938073794256384,3.8854497065108866,2.429888759500366
364.0,13.0,208,7.429,4.42780951147841,4.34597858157897,2.6776698073387406
364.0,13.0,208,7.429,4.688181253326136,4.605681981868004,2.8997788084836347
364.0,13.0,208,7.429,4.679743389858256,4.599852636264414,2.8771726596689007
364.0,13.0,208,7.429,4.152393904222051,4.08992556624163,2.548133200095469
364.0,13.0,208,7.429,4.3983132023481915,4.324787340142039,2.555250036729712
364.0,13.0,208,7.429,5.50572272832788,5.410096907298094,3.3334701521222545
364.0,13.0,208,7.429,5.2124194018011405,5.126814437836378,3.2039274042300327
364.0,13.0,208,7.429,4.058927579908129,3.9780903900283584,2.470196156983221
364.0,13.0,208,7.429,5.229487888189269,5.112968415536107,3.1241080181214276
364.0,13.0,208,7.429,4.345279889652502,4.257731017756678,2.705582944079563
364.0,13.0,208,7.429,4.716777844191145,4.6448858370875685,2.7832467024431087
364.0,13.0,208,7.429,5.732982974851909,5.63312625179297,3.39492958541285
364.0,13.0,208,7.429,4.374512503735991,4.29921918731741,2.7381233152231186
364.0,13.0,208,7.429,4.316586870416358,4.232260610781126,2.597402666056859
364.0,13.0,208,7.429,4.767367995444496,4.695411057847784,2.8139559541554053
364.0,13.0,208,7.429,6.028178273087421,5.875975873697038,3.7747983843172968
364.0,13.0,208,7.429,5.942798077758004,5.837687458277698,3.57088829302225
364.0,13.0,208,7.429,4.649853125185503,4.5922262422855225,2.841992963852356
364.0,13.0,208,7.429,5.64068732122567,5.536721292616395,3.5053480288427266
364.0,13.0,208,7.429,3.85094912156503,3.7686559336172505,2.2933153862838718
364.0,13.0,208,7.429,4.564458458184601,4.484907225998994,2.738266320689083
364.0,13.0,208,7.429,5.7600803794276185,5.636585168863498,3.4824394337638145
364.0,13.0,208,7.429,4.5363335392826825,4.437914378562387,2.9045938175045585
364.0,13.0,208,7.429,4.85293412830562,4.788664174769963,2.9225707823584974
364.0,13.0,208,7.429,5.253806555660671,5.149399847502722,3.206566450760406
364.0,13.0,208,7.429,5.932108531394192,5.832209865635223,3.5477855044813262
364.0,13.0,208,7.429,4.936539523537977,4.847768869634312,2.9653869101076964
364.0,13.0,208,7.429,4.047292520687275,3.976113699873068,2.4213116878232444
364.0,13.0,208,7.429,3.8947537986844036,3.80699920999724,2.4158903079072167
364.0,13.0,208,7.429,4.457248930070845,4.386722054075139,2.7263635765155336
364.0,13.0,208,7.429,5.033390955691866,4.960213366648264,3.1008986789116273
364.0,13.0,208,7.429,3.3348422536167397,3.264279993331141,2.025163197566925
364.0,13.0,208,7.429,7.661449832747567,7.457615595274724,4.552817889162173
364.0,13.0,208,7.429,9.17068800514708,9.008846711666443,5.461592190519627
364.0,13.0,208,7.429,7.783729001547114,7.651940652467538,4.893753449122056
364.0,13.0,208,7.429,8.89630366756205,8.740941159318504,5.466043548398384
364.0,13.0,208,7.429,8.59272447570084,8.416858249989188,5.194841789531987
364.0,13.0,208,7.429,6.119409915540167,6.034784786571252,3.556980259278761
364.0,13.0,208,7.429,9.202490771294398,9.051542806975824,5.466183612951368
364.0,13.0,208,7.429,8.708751858985133,8.5588886560723,5.27495341702413
364.0,13.0,208,7.429,7.756599472928511,7.628066264511674,4.528054000526348
364.0,13.0,208,7.429,7.034859192038396,6.877581447423329,4.32895055600338
364.0,13.0,208,7.429,7.721921471038906,7.546296035380347,4.50196971749689
364.0,13.0,208,7.429,8.549257396575253,8.340794285309443,5.174438686607283
364.0,13.0,208,7.429,8.976005853554874,8.795106517216446,5.227468600779544
364.0,13.0,208,7.429,8.077949204654352,7.9250191102114655,4.8817749958060785
364.0,13.0,208,7.429,8.828930897974965,8.662819927796216,5.2894929119945004
364.0,13.0,208,7.429,8.489550366144636,8.305872170955976,5.115910371305814
364.0,13.0,208,7.429,8.075969292713214,7.89581257349522,4.7797058029152995
364.0,13.0,208,7.429,7.9076031330728425,7.741881750661067,4.771925247221763
364.0,13.0,208,7.429,8.003751348359506,7.820197858439646,4.902246923982988
364.0,13.0,208,7.429,8.11506501421495,7.93650918093272,5.082192064493527
364.0,13.0,208,7.429,7.115621411705112,6.96414678494574,4.43084988247019
364.0,13.0,208,7.429,6.875847858874166,6.781330670515654,4.245580668305674
364.0,13.0,208,7.429,7.41219230002382,7.284370892751463,4.532420756053078
364.0,13.0,208,7.429,8.551820827782509,8.381843057323582,5.232154035800661
364.0,13.0,208,7.429,7.570049663959958,7.444494318609974,4.82652634207367
364.0,13.0,208,7.429,7.071235108418641,6.936910276896123,4.203833003161377
364.0,13.0,208,7.429,9.473282011385349,9.264737460416987,5.590023010187932
364.0,13.0,208,7.429,6.693958347551518,6.554307086924314,4.094361922211526
364.0,13.0,208,7.429,7.378930348965102,7.2556508320289,4.5333348887669755
364.0,13.0,208,7.429,7.6136050657021554,7.48646254732918,4.736400113183744
364.0,13.0,208,7.429,7.295109892985118,7.197467997814282,4.383321183872325
364.0,13.0,208,7.429,8.125610664303052,8.010878933911316,4.917544012851643
364.0,13.0,208,7.429,8.110604637190185,7.947489993105281,4.863344864402834
364.0,13.0,208,7.429,8.018554292995736,7.888826293450631,4.825025358029416
378.0,13.5,208,7.429,1.4984385497408048,1.4550027372034886,0.8896743532362344
378.0,13.5,208,7.429,2.279540585967038,2.227291321603689,1.3308171931455732
378.0,13.5,208,7.429,1.6751391673259255,1.6349042556717217,0.998958492730481
378.0,13.5,208,7.429,1.2569876578833425,1.2314123324805029,0.7639254534975677
378.0,13.5,208,7.429,2.049177959953141,2.0193023005019746,1.154026891206735
378.0,13.5,208,7.429,0.22517448138928273,0.21963194586961224,0.12995320865008608
378.0,13.5,208,7.429,0.8396407156589245,0.8242963599700042,0.48508868906324354
378.0,13.5,208,7.429,0.7834269668774204,0.7712399344825994,0.46109191414707895
378.0,13.5,208,7.429,1.538985897603219,1.5109936405516318,0.8750169923570355
378.0,13.5,208,7.429,1.5569655451304643,1.5218190719806806,0.934693161655027
378.0,13.5,208,7.429,1.7132709774525456,1.6775300851822446,1.0269096613686612
378.0,13.5,208,7.429,2.2836228640326435,2.2288266959030407,1.3485906014071583
378.0,13.5,208,7.429,2.5538988559897553,2.506932675650007,1.5224087919389904
378.0,13.5,208,7.429,2.1656770025793604,2.1082381907838164,1.2990447393373237
378.0,13.5,208,7.429,1.2994428790136436,1.2740787442880042,0.7668271418588493
378.0,13.5,208,7.429,2.48141198664964,2.4329507960875,1.4504919413937887
378.0,13.5,208,7.429,1.757048918082585,1.729961921423838,1.0161846219047617
378.0,13.5,208,7.429,3.3600303242403626,3.292657224529586,1.9035724898867412
378.0,13.5,208,7.429,2.794124300567109,2.7385941643368645,1.6483957449089197
378.0,13.5,208,7.429,1.8004219910687032,1.7716263011886224,1.0487364524170062
378.0,13.5,208,7.429,1.7726177489008184,1.7399688861531024,1.0485447702885853
378.0,13.5,208,7.429,0.9605984242740598,0.9409273301762451,0.5671675398947834
378.0,13.5,208,7.429,1.9962829356389846,1.9650373669933356,1.166312925684984
378.0,13.5,208,7.429,0.7146560471372335,0.7006613184570142,0.41002793219403894
378.0,13.5,208,7.429,2.2854435644568847,2.2396069568484895,1.3108351284209103
378.0,13.5,208,7.429,0.13996952352859857,0.13700349782975768,0.08172238059295905
378.0,13.5,208,7.429,0.7770524763259953,0.7601794431475843,0.4516249128842533
378.0,13.5,208,7.429,3.746791562156421,3.68336709296,2.2346644856038425
378.0,13.5,208,7.429,3.101676435094694,3.0398925455102694,1.8641632167103088
378.0,13.5,208,7.429,3.3268485137879704,3.2643409560361096,1.9387122862660902
378.0,13.5,208,7.429,0.17260024785765354,0.1694737318902903,0.10367586391262769
378.0,13.5,208,7.429,0.4502466235052151,0.44161811780679855,0.2652613070158409
378.0,13.5,208,7.429,0.5037086454352715,0.4939332075753878,0.2990386802620998
378.0,13.5,208,7.429,3.938073794256384,3.8854497065108866,2.3539831850417094
378.0,13.5,208,7.429,4.42780951147841,4.34597858157897,2.582973869065676
378.0,13.5,208,7.429,4.688181253326136,4.605681981868004,2.8035701243115514
378.0,13.5,208,7.429,4.679743389858256,4.599852636264414,2.7714623922471655
378.0,13.5,208,7.429,4.152393904222051,4.08992556624163,2.4544616520979354
378.0,13.5,208,7.429,4.3983132023481915,4.324787340142039,2.4604028489816234
378.0,13.5,208,7.429,5.50572272832788,5.410096907298094,3.2135337384627993
378.0,13.5,208,7.429,5.2124194018011405,5.126814437836378,3.0919182990137126
378.0,13.5,208,7.429,4.058927579908129,3.9780903900283584,2.380698484785389
378.0,13.5,208,7.429,5.229487888189269,5.112968415536107,3.005552120059192
378.0,13.5,208,7.429,4.345279889652502,4.257731017756678,2.6104425864528924
378.0,13.5,208,7.429,4.716777844191145,4.6448858370875685,2.6813793723783417
378.0,13.5,208,7.429,5.732982974851909,5.63312625179297,3.2679581866022
378.0,13.5,208,7.429,4.374512503735991,4.29921918731741,2.6504417664394477
378.0,13.5,208,7.429,4.316586870416358,4.232260610781126,2.5020866220672286
378.0,13.5,208,7.429,4.767367995444496,4.695411057847784,2.706436489874792
378.0,13.5,208,7.429,6.028178273087421,5.875975873697038,3.6513232685038655
378.0,13.5,208,7.429,5.942798077758004,5.837687458277698,3.4514647226774997
378.0,13.5,208,7.429,4.649853125185503,4.5922262422855225,2.7415832690609823
378.0,13.5,208,7.429,5.64068732122567,5.536721292616395,3.3887582900407773
378.0,13.5,208,7.429,3.85094912156503,3.7686559336172505,2.2082694836349113
378.0,13.5,208,7.429,4.564458458184601,4.484907225998994,2.6412419037001333
378.0,13.5,208,7.429,5.7600803794276185,5.636585168863498,3.3506524946783762
378.0,13.5,208,7.429,4.5363335392826825,4.437914378562387,2.815866940337716
378.0,13.5,208,7.429,4.85293412830562,4.788664174769963,2.8165073884058183
378.0,13.5,208,7.429,5.253806555660671,5.149399847502722,3.090628214983078
378.0,13.5,208,7.429,5.932108531394192,5.832209865635223,3.4216982441823545
378.0,13.5,208,7.429,4.936539523537977,4.847768869634312,2.8602387779120444
378.0,13.5,208,7.429,4.047292520687275,3.976113699873068,2.3341472416750655
378.0,13.5,208,7.429,3.8947537986844036,3.80699920999724,2.3291061697520767
378.0,13.5,208,7.429,4.457248930070845,4.386722054075139,2.6278717756079297
378.0,13.5,208,7.429,5.033390955691866,4.960213366648264,2.9955501037015306
378.0,13.5,208,7.429,3.3348422536167397,3.264279993331141,1.952591596397957
378.0,13.5,208,7.429,7.661449832747567,7.457615595274724,4.381422042131716
378.0,13.5,208,7.429,9.17068800514708,9.008846711666443,5.250174899489007
378.0,13.5,208,7.429,7.783729001547114,7.651940652467538,4.722900978969876
378.0,13.5,208,7.429,8.89630366756205,8.740941159318504,5.281209248367371
378.0,13.5,208,7.429,8.59272447570084,8.416858249989188,5.018425810541878
378.0,13.5,208,7.429,6.119409915540167,6.034784786571252,3.421514051994887
378.0,13.5,208,7.429,9.202490771294398,9.051542806975824,5.258935817657011
378.0,13.5,208,7.429,8.708751858985133,8.5588886560723,5.079685586771703
378.0,13.5,208,7.429,7.756599472928511,7.628066264511674,4.355635114249966
378.0,13.5,208,7.429,7.034859192038396,6.877581447423329,4.180134863552478
378.0,13.5,208,7.429,7.721921471038906,7.546296035380347,4.338193556835527
378.0,13.5,208,7.429,8.549257396575253,8.340794285309443,4.992321824682327
378.0,13.5,208,7.429,8.976005853554874,8.795106517216446,5.020788121742285
378.0,13.5,208,7.429,8.077949204654352,7.9250191102114655,4.7203116033177075
378.0,13.5,208,7.429,8.828930897974965,8.662819927796216,5.083958947912374
378.0,13.5,208,7.429,8.489550366144636,8.305872170955976,4.931707030270979
378.0,13.5,208,7.429,8.075969292713214,7.89581257349522,4.607285842503056
378.0,13.5,208,7.429,7.9076031330728425,7.741881750661067,4.594014472531449
378.0,13.5,208,7.429,8.003751348359506,7.820197858439646,4.736753443411637
378.0,13.5,208,7.429,8.11506501421495,7.93650918093272,4.890611503542366
378.0,13.5,208,7.429,7.115621411705112,6.96414678494574,4.268905910441077
378.0,13.5,208,7.429,6.875847858874166,6.781330670515654,4.092444010556793
378.0,13.5,208,7.429,7.41219230002382,7.284370892751463,4.380202165510819
378.0,13.5,208,7.429,8.551820827782509,8.381843057323582,5.03756088955399
378.0,13.5,208,7.429,7.570049663959958,7.444494318609974,4.667704603649206
378.0,13.5,208,7.429,7.071235108418641,6.936910276896123,4.0455841984112695
378.0,13.5,208,7.429,9.473282011385349,9.264737460416987,5.38134730847487
378.0,13.5,208,7.429,6.693958347551518,6.554307086924314,3.9423372185978156
378.0,13.5,208,7.429,7.378930348965102,7.2556508320289,4.368126687359033
378.0,13.5,208,7.429,7.6136050657021554,7.48646254732918,4.569225496051392
378.0,13.5,208,7.429,7.295109892985118,7.197467997814282,4.2280683176976295
378.0,13.5,208,7.429,8.125610664303052,8.010878933911316,4.728636264144794
378.0,13.5,208,7.429,8.110604637190185,7.947489993105281,4.69141283205457
378.0,13.5,208,7.429,8.018554292995736,7.888826293450631,4.655457835150803
392.0,14.0,208,7.429,1.4984385497408048,1.4550027372034886,0.8609041129813174
392.0,14.0,208,7.429,2.279540585967038,2.227291321603689,1.2828704753339721
392.0,14.0,208,7.429,1.6751391673259255,1.6349042556717217,0.9664305465338613
392.0,14.0,208,7.429,1.2569876578833425,1.2314123324805029,0.7420071193076246
392.0,14.0,208,7.429,2.049177959953141,2.0193023005019746,1.1141864875241587
392.0,14.0,208,7.429,0.22517448138928273,0.21963194586961224,0.12527983151180686
392.0,14.0,208,7.429,0.8396407156589245,0.8242963599700042,0.4678920492014245
392.0,14.0,208,7.429,0.7834269668774204,0.7712399344825994,0.44618196876350164
392.0,14.0,208,7.429,1.538985897603219,1.5109936405516318,0.8429096898540067
392.0,14.0,208,7.429,1.5569655451304643,1.5218190719806806,0.9052672583844535
392.0,14.0,208,7.429,1.7132709774525456,1.6775300851822446,0.9915455124720359
392.0,14.0,208,7.429,2.2836228640326435,2.2288266959030407,1.2991219829652643
392.0,14.0,208,7.429,2.5538988559897553,2.506932675650007,1.4749587555206225
392.0,14.0,208,7.429,2.1656770025793604,2.1082381907838164,1.2568596311276758
392.0,14.0,208,7.429,1.2994428790136436,1.2740787442880042,0.7402760533851042
392.0,14.0,208,7.429,2.48141198664964,2.4329507960875,1.3999216742131129
392.0,14.0,208,7.429,1.757048918082585,1.729961921423838,0.9790725356142784
392.0,14.0,208,7.429,3.3600303242403626,3.292657224529586,1.8335032146611223
392.0,14.0,208,7.429,2.794124300567109,2.7385941643368645,1.589353828444248
392.0,14.0,208,7.429,1.8004219910687032,1.7716263011886224,1.0121360406229019
392.0,14.0,208,7.429,1.7726177489008184,1.7399688861531024,1.0140168591795788
392.0,14.0,208,7.429,0.9605984242740598,0.9409273301762451,0.546858168429484
392.0,14.0,208,7.429,1.9962829356389846,1.9650373669933356,1.1265530645319048
392.0,14.0,208,7.429,0.7146560471372335,0.7006613184570142,0.39518037629765335
392.0,14.0,208,7.429,2.2854435644568847,2.2396069568484895,1.2618542979229945
392.0,14.0,208,7.429,0.13996952352859857,0.13700349782975768,0.07872542047170442
392.0,14.0,208,7.429,0.7770524763259953,0.7601794431475843,0.4356735609687923
392.0,14.0,208,7.429,3.746791562156421,3.68336709296,2.1625245876991626
392.0,14.0,208,7.429,3.101676435094694,3.0398925455102694,1.8004647201538675
392.0,14.0,208,7.429,3.3268485137879704,3.2643409560361096,1.8684420818517267
392.0,14.0,208,7.429,0.17260024785765354,0.1694737318902903,0.10071810881028216
392.0,14.0,208,7.429,0.4502466235052151,0.44161811780679855,0.25558020771022544
392.0,14.0,208,7.429,0.5037086454352715,0.4939332075753878,0.2899620903140795
392.0,14.0,208,7.429,3.938073794256384,3.8854497065108866,2.283792405429174
392.0,14.0,208,7.429,4.42780951147841,4.34597858157897,2.494041457567872
392.0,14.0,208,7.429,4.688181253326136,4.605681981868004,2.714329961599491
392.0,14.0,208,7.429,4.679743389858256,4.599852636264414,2.673617414148407
392.0,14.0,208,7.429,4.152393904222051,4.08992556624163,2.366290243906678
392.0,14.0,208,7.429,4.3983132023481915,4.324787340142039,2.3728893627685643
392.0,14.0,208,7.429,5.50572272832788,5.410096907298094,3.1029696844575416
