True_K_S,True_K_S_Ratio,Input_K_S,Input_K_S_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
7227.57,0.3,18709,0.483,4.767367995444496,4.695411057847784,4.97881809279474
7227.57,0.3,18709,0.483,6.028178273087421,5.875975873697038,6.423014071940721
7227.57,0.3,18709,0.483,5.942798077758004,5.837687458277698,6.175509547229146
7227.57,0.3,18709,0.483,4.649853125185503,4.5922262422855225,4.866843347833858
7227.57,0.3,18709,0.483,5.64068732122567,5.536721292616395,6.015729155135068
7227.57,0.3,18709,0.483,3.85094912156503,3.7686559336172505,3.9105641090096586
7227.57,0.3,18709,0.483,4.564458458184601,4.484907225998994,4.688760658404339
7227.57,0.3,18709,0.483,5.7600803794276185,5.636585168863498,5.978337003946262
7227.57,0.3,18709,0.483,4.5363335392826825,4.437914378562387,4.7877344431480795
7227.57,0.3,18709,0.483,4.85293412830562,4.788664174769963,5.119206006084152
7227.57,0.3,18709,0.483,5.253806555660671,5.149399847502722,5.582033696559624
7227.57,0.3,18709,0.483,5.932108531394192,5.832209865635223,6.176020096277374
7227.57,0.3,18709,0.483,4.936539523537977,4.847768869634312,5.178392113368356
7227.57,0.3,18709,0.483,4.047292520687275,3.976113699873068,4.280018963847764
7227.57,0.3,18709,0.483,3.8947537986844036,3.80699920999724,4.182834197061166
7227.57,0.3,18709,0.483,4.457248930070845,4.386722054075139,4.6740109400201355
7227.57,0.3,18709,0.483,5.033390955691866,4.960213366648264,5.193109726619241
7227.57,0.3,18709,0.483,3.3348422536167397,3.264279993331141,3.5478476123309766
7227.57,0.3,18709,0.483,7.661449832747567,7.457615595274724,8.143138365825605
7227.57,0.3,18709,0.483,9.17068800514708,9.008846711666443,9.376150749829614
7227.57,0.3,18709,0.483,7.783729001547114,7.651940652467538,8.204869279802674
7227.57,0.3,18709,0.483,8.89630366756205,8.740941159318504,9.00348920744522
7227.57,0.3,18709,0.483,8.59272447570084,8.416858249989188,9.015079669005749
7227.57,0.3,18709,0.483,6.119409915540167,6.034784786571252,6.385300893517286
7227.57,0.3,18709,0.483,9.202490771294398,9.051542806975824,9.817061652676049
7227.57,0.3,18709,0.483,8.708751858985133,8.5588886560723,9.187862731205536
7227.57,0.3,18709,0.483,7.756599472928511,7.628066264511674,8.196699038199405
7227.57,0.3,18709,0.483,7.034859192038396,6.877581447423329,7.336801276800999
7227.57,0.3,18709,0.483,7.721921471038906,7.546296035380347,8.101708506495422
7227.57,0.3,18709,0.483,8.549257396575253,8.340794285309443,8.969174423904052
7227.57,0.3,18709,0.483,8.976005853554874,8.795106517216446,9.187970628495698
7227.57,0.3,18709,0.483,8.077949204654352,7.9250191102114655,8.298467966984218
7227.57,0.3,18709,0.483,8.828930897974965,8.662819927796216,9.271075931670747
7227.57,0.3,18709,0.483,8.489550366144636,8.305872170955976,8.90243164196066
7227.57,0.3,18709,0.483,8.075969292713214,7.89581257349522,8.463238522157647
7227.57,0.3,18709,0.483,7.9076031330728425,7.741881750661067,8.270793835332631
7227.57,0.3,18709,0.483,8.003751348359506,7.820197858439646,8.46746776187195
7227.57,0.3,18709,0.483,8.11506501421495,7.93650918093272,8.711422222718024
7227.57,0.3,18709,0.483,7.115621411705112,6.96414678494574,7.694262635993714
7227.57,0.3,18709,0.483,6.875847858874166,6.781330670515654,7.1062135072405725
7227.57,0.3,18709,0.483,7.41219230002382,7.284370892751463,7.679077384532126
7227.57,0.3,18709,0.483,8.551820827782509,8.381843057323582,8.797613438158779
7227.57,0.3,18709,0.483,7.570049663959958,7.444494318609974,8.251594363091526
7227.57,0.3,18709,0.483,7.071235108418641,6.936910276896123,7.3573365385609675
7227.57,0.3,18709,0.483,9.473282011385349,9.264737460416987,9.8482339382222
7227.57,0.3,18709,0.483,6.693958347551518,6.554307086924314,7.145206084387784
7227.57,0.3,18709,0.483,7.378930348965102,7.2556508320289,7.757002646048422
7227.57,0.3,18709,0.483,7.6136050657021554,7.48646254732918,7.961518974391548
7227.57,0.3,18709,0.483,7.295109892985118,7.197467997814282,7.687116654428107
7227.57,0.3,18709,0.483,8.125610664303052,8.010878933911316,8.71679459685602
7227.57,0.3,18709,0.483,8.110604637190185,7.947489993105281,8.129197446209025
7227.57,0.3,18709,0.483,8.018554292995736,7.888826293450631,8.226977546390803
12849.013,0.4,18709,0.483,1.4984385497408048,1.4550027372034886,1.5627481906389966
12849.013,0.4,18709,0.483,2.279540585967038,2.227291321603689,2.404429011556913
12849.013,0.4,18709,0.483,1.6751391673259255,1.6349042556717217,1.7967307129563685
