dx,id,iri,max,mean,min,range,var,vel
0.1485884101040119,C_6_26.0_0.5_175.csv,7.706642165734347,3.112531990834692,0.019131311072754148,-3.301315703167739,6.413847694002431,1.3488221698741067,26.0
0.1,C_5_5.0_0.5_50.csv,8.50607124298169,0.8006499856002222,0.00011176996362559142,-0.7034084545315892,1.5040584401318113,0.03876351692358911,5.0
0.1360544217687075,B_8_17.0_0.2_125.csv,4.4610272141504765,1.4235863609171384,0.007229867573189785,-1.3645274687542317,2.78811382967137,0.26098559540599686,17.0
0.4,B_6_20.0_0.2_50.csv,4.044660569828629,1.4530996870158412,0.009040886660433805,-1.3786749718915885,2.8317746589074297,0.25711336169497384,20.0
0.16,A_8_8.0_0.4_50.csv,2.1755702158489134,0.4703710237864226,0.0005571425252965486,-0.3971646886646403,0.8675357124510629,0.012249371339796757,8.0
0.5208333333333334,C_4_26.0_0.5_50.csv,8.040046294694184,2.697424799979763,-0.01582818200503283,-3.1910446490998137,5.888469449079577,1.2777582340260607,26.0
0.26666666666666666,B_1_20.0_0.4_75.csv,5.1428144561278915,1.7699133685826791,0.006628025258688574,-1.4865389896107282,3.2564523581934073,0.39425542980420114,20.0
0.2801120448179272,C_4_14.0_0.5_50.csv,8.040046294694184,2.2615295494278653,-0.006109741680974672,-2.800794466492966,5.062324015920831,0.5700054312232339,14.0
0.2320185614849188,A_6_29.0_0.2_125.csv,2.0223302849143145,0.7526819866752613,0.00515512214117327,-1.0389051385091137,1.7915871251843751,0.11083445575554778,29.0
0.0700280112044818,C_0_14.0_0.5_200.csv,10.166399097255473,7.706476966852139,-0.0018495791733360077,-5.966992350979997,13.673469317832136,1.1816946333485308,14.0
0.2267573696145125,B_3_17.0_0.1_75.csv,4.935161726282821,1.5048111605403274,-0.0008787062485398529,-2.07446185402164,3.5792730145619673,0.36412538600512423,17.0
0.2,B_7_35.0_0.1_175.csv,5.103839375164843,4.0131587929832175,0.0071604541198937504,-2.400422237569773,6.41358103055299,0.9645875720213758,35.0
0.04572473708276177,B_8_8.0_0.4_175.csv,4.351140431697827,0.9439556069736348,0.0012924353243992676,-0.928000158944714,1.8719557659183488,0.05795591814821413,8.0
