True_K_U,True_K_U_Ratio,Input_K_U,Input_K_U_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
270261.686,5.0,127200,3.43,0.17260024785765354,0.16947503569055358,0.20236207879406173
270261.686,5.0,127200,3.43,0.4502466235052151,0.4416124612533724,0.5496657885547085
270261.686,5.0,127200,3.43,0.5037086454352715,0.49394393633413647,0.5916814270167273
270261.686,5.0,127200,3.43,3.938073794256384,3.8852510992783023,4.586751290019418
270261.686,5.0,127200,3.43,4.42780951147841,4.345358312489604,5.366048775400586
270261.686,5.0,127200,3.43,4.688181253326136,4.605947147673976,5.493063751364933
270261.686,5.0,127200,3.43,4.679743389858256,4.599136804364471,5.6802007908877545
270261.686,5.0,127200,3.43,4.152393904222051,4.090221897661525,5.059189011975179
270261.686,5.0,127200,3.43,4.3983132023481915,4.324935114113417,5.252278787197701
270261.686,5.0,127200,3.43,5.50572272832788,5.410099129674725,6.649129258860206
270261.686,5.0,127200,3.43,5.2124194018011405,5.126726870125369,6.125491358675165
270261.686,5.0,127200,3.43,4.058927579908129,3.9775856516666317,4.752678944252109
270261.686,5.0,127200,3.43,5.229487888189269,5.113011515332458,6.137923335660785
270261.686,5.0,127200,3.43,4.345279889652502,4.257565998509981,5.293640901657563
270261.686,5.0,127200,3.43,4.716777844191145,4.644517935718598,5.447131583463961
270261.686,5.0,127200,3.43,5.732982974851909,5.633192482747276,6.711474497789136
270261.686,5.0,127200,3.43,4.374512503735991,4.299496762038216,5.150423562883208
270261.686,5.0,127200,3.43,4.316586870416358,4.230592846622747,5.0691078017262665
270261.686,5.0,127200,3.43,4.767367995444496,4.6952309735408715,5.7496083448656625
270261.686,5.0,127200,3.43,6.028178273087421,5.876346588571987,7.0817144700943535
270261.686,5.0,127200,3.43,5.942798077758004,5.8376112616153035,7.057502237048231
270261.686,5.0,127200,3.43,4.649853125185503,4.591733423271698,5.811375864789933
270261.686,5.0,127200,3.43,5.64068732122567,5.538238126301387,6.96465871658907
270261.686,5.0,127200,3.43,3.85094912156503,3.7686779647679827,4.571035064333637
270261.686,5.0,127200,3.43,4.564458458184601,4.484769283323523,5.346864714360384
270261.686,5.0,127200,3.43,5.7600803794276185,5.636534243266479,6.7031368596927
270261.686,5.0,127200,3.43,4.5363335392826825,4.437764387620612,5.493355899490832
270261.686,5.0,127200,3.43,4.85293412830562,4.78875568122085,5.939370303727494
270261.686,5.0,127200,3.43,5.253806555660671,5.149056444252005,6.366345499704284
270261.686,5.0,127200,3.43,5.932108531394192,5.831792007293517,6.6282238007502015
270261.686,5.0,127200,3.43,4.936539523537977,4.847633146987517,5.8171950211827665
270261.686,5.0,127200,3.43,4.047292520687275,3.9761165232481317,4.83750903374224
270261.686,5.0,127200,3.43,3.8947537986844036,3.8070886243233675,4.81384406685283
270261.686,5.0,127200,3.43,4.457248930070845,4.386729599126238,5.0768878355227125
270261.686,5.0,127200,3.43,5.033390955691866,4.959736041848303,5.949890425667881
270261.686,5.0,127200,3.43,3.3348422536167397,3.2645738876054464,4.153785261607889
270261.686,5.0,127200,3.43,7.661449832747567,7.456931872645597,8.990668319411133
270261.686,5.0,127200,3.43,9.17068800514708,9.009733591191615,10.658655595527348
270261.686,5.0,127200,3.43,7.783729001547114,7.652870580530572,9.317639834704247
270261.686,5.0,127200,3.43,8.89630366756205,8.740964439740925,10.753654993482309
270261.686,5.0,127200,3.43,8.59272447570084,8.416703992314677,9.66626843362696
270261.686,5.0,127200,3.43,6.119409915540167,6.035372015671034,7.073562967119419
270261.686,5.0,127200,3.43,9.202490771294398,9.053139998787774,10.39935086365008
270261.686,5.0,127200,3.43,8.708751858985133,8.559142453376829,10.406097915711456
270261.686,5.0,127200,3.43,7.756599472928511,7.627659654728857,9.058419964942166
270261.686,5.0,127200,3.43,7.034859192038396,6.877633333089351,8.258674598557084
270261.686,5.0,127200,3.43,7.721921471038906,7.545930092375941,8.898446221901363
270261.686,5.0,127200,3.43,8.549257396575253,8.341512314236793,9.887015633892311
270261.686,5.0,127200,3.43,8.976005853554874,8.794928991941529,10.246712348534862
270261.686,5.0,127200,3.43,8.077949204654352,7.923659840533216,9.328675088248781
270261.686,5.0,127200,3.43,8.828930897974965,8.66371914226252,10.532417589597536
270261.686,5.0,127200,3.43,8.489550366144636,8.305141943054897,9.824371658630815
270261.686,5.0,127200,3.43,8.075969292713214,7.894955147428341,9.268178553064791
270261.686,5.0,127200,3.43,7.9076031330728425,7.741885549923215,9.234723682706267
270261.686,5.0,127200,3.43,8.003751348359506,7.820415145584489,9.811102609991181
270261.686,5.0,127200,3.43,8.11506501421495,7.938151257975872,10.50115516771793
270261.686,5.0,127200,3.43,7.115621411705112,6.964349507965211,8.536582096577286
270261.686,5.0,127200,3.43,6.875847858874166,6.781341488437277,8.034102268786137
270261.686,5.0,127200,3.43,7.41219230002382,7.2819367951954215,9.318579495382547
270261.686,5.0,127200,3.43,8.551820827782509,8.381228652950636,9.896557702629243
270261.686,5.0,127200,3.43,7.570049663959958,7.444766616443905,9.284745941485436
270261.686,5.0,127200,3.43,7.071235108418641,6.9363730563384545,8.417660822869673
270261.686,5.0,127200,3.43,9.473282011385349,9.264497655134043,10.822149519821423
270261.686,5.0,127200,3.43,6.693958347551518,6.554359221953507,7.9338534183016725
270261.686,5.0,127200,3.43,7.378930348965102,7.255881931623655,8.863764674745166
270261.686,5.0,127200,3.43,7.6136050657021554,7.486395182364716,9.1045343903355
270261.686,5.0,127200,3.43,7.295109892985118,7.197715690374356,8.616316313583319
270261.686,5.0,127200,3.43,8.125610664303052,8.011181200499085,9.398639298653633
270261.686,5.0,127200,3.43,8.110604637190185,7.944716129611949,9.759150722270917
270261.686,5.0,127200,3.43,8.018554292995736,7.886599472946375,9.21224684158077
389176.828,6.0,127200,3.43,1.4984385497408048,1.4550860899993514,1.8793349687272936
389176.828,6.0,127200,3.43,2.279540585967038,2.227282457103679,2.6683070040476666
389176.828,6.0,127200,3.43,1.6751391673259255,1.6349122995744498,2.0174571884394985
389176.828,6.0,127200,3.43,1.2569876578833425,1.231482171663769,1.676037393388105
389176.828,6.0,127200,3.43,2.049177959953141,2.0194264534509276,2.443016350471358
389176.828,6.0,127200,3.43,0.22517448138928273,0.2196093775188329,0.268339054333297
389176.828,6.0,127200,3.43,0.8396407156589245,0.8242799696721378,1.0288081965047333
389176.828,6.0,127200,3.43,0.7834269668774204,0.7712877948925868,0.9625978138620295
389176.828,6.0,127200,3.43,1.538985897603219,1.5111958712176081,1.9076333638840846
389176.828,6.0,127200,3.43,1.5569655451304643,1.5219573205560022,1.872729631397662
389176.828,6.0,127200,3.43,1.7132709774525456,1.677542118536771,2.069557849296631
389176.828,6.0,127200,3.43,2.2836228640326435,2.2288062522155005,2.699726648592025
389176.828,6.0,127200,3.43,2.5538988559897553,2.5068314630186217,3.0854389728329847
389176.828,6.0,127200,3.43,2.1656770025793604,2.108038634550357,2.612528465786649
389176.828,6.0,127200,3.43,1.2994428790136436,1.2740641911483308,1.6921273828325563
389176.828,6.0,127200,3.43,2.48141198664964,2.4330043567268564,2.982259896215235
389176.828,6.0,127200,3.43,1.757048918082585,1.7301469241196425,2.053384909039252
389176.828,6.0,127200,3.43,3.3600303242403626,3.292598510100461,4.106273697835411
389176.828,6.0,127200,3.43,2.794124300567109,2.738657767681549,3.3555832379883044
389176.828,6.0,127200,3.43,1.8004219910687032,1.7715979901089784,2.314780864008854
389176.828,6.0,127200,3.43,1.7726177489008184,1.7400301471619128,2.167262972865742
389176.828,6.0,127200,3.43,0.9605984242740598,0.9410121519026675,1.17813681113232
389176.828,6.0,127200,3.43,1.9962829356389846,1.9652717907704453,2.5435481921254723
389176.828,6.0,127200,3.43,0.7146560471372335,0.700703715889923,0.9223668134531859
389176.828,6.0,127200,3.43,2.2854435644568847,2.2394974397866054,2.654517727631678
389176.828,6.0,127200,3.43,0.13996952352859857,0.13700528096827178,0.1682183807399863
389176.828,6.0,127200,3.43,0.7770524763259953,0.7602900834941724,0.9719064697981672
389176.828,6.0,127200,3.43,3.746791562156421,3.683626635192792,4.363940327625412
389176.828,6.0,127200,3.43,3.101676435094694,3.0396504187403486,3.9446839564113594
389176.828,6.0,127200,3.43,3.3268485137879704,3.2641744072882344,4.058542664133932
389176.828,6.0,127200,3.43,0.17260024785765354,0.16947503569055358,0.21018911723739095
389176.828,6.0,127200,3.43,0.4502466235052151,0.4416124612533724,0.5609554627998634
389176.828,6.0,127200,3.43,0.5037086454352715,0.49394393633413647,0.6115238163270317
389176.828,6.0,127200,3.43,3.938073794256384,3.8852510992783023,4.73468702339005
389176.828,6.0,127200,3.43,4.42780951147841,4.345358312489604,5.613780719874206
389176.828,6.0,127200,3.43,4.688181253326136,4.605947147673976,5.6286539214735685
389176.828,6.0,127200,3.43,4.679743389858256,4.599136804364471,5.838799141140971
389176.828,6.0,127200,3.43,4.152393904222051,4.090221897661525,5.265716960844016
389176.828,6.0,127200,3.43,4.3983132023481915,4.324935114113417,5.363191902152368
389176.828,6.0,127200,3.43,5.50572272832788,5.410099129674725,6.998431330212691
389176.828,6.0,127200,3.43,5.2124194018011405,5.126726870125369,6.233194934077482
389176.828,6.0,127200,3.43,4.058927579908129,3.9775856516666317,4.866165722033641
389176.828,6.0,127200,3.43,5.229487888189269,5.113011515332458,6.262706069380569
389176.828,6.0,127200,3.43,4.345279889652502,4.257565998509981,5.466083405820561
389176.828,6.0,127200,3.43,4.716777844191145,4.644517935718598,5.580763562202914
389176.828,6.0,127200,3.43,5.732982974851909,5.633192482747276,6.9646097068891075
389176.828,6.0,127200,3.43,4.374512503735991,4.299496762038216,5.246244618482146
389176.828,6.0,127200,3.43,4.316586870416358,4.230592846622747,5.179368235859047
389176.828,6.0,127200,3.43,4.767367995444496,4.6952309735408715,6.026961619234643
389176.828,6.0,127200,3.43,6.028178273087421,5.876346588571987,7.179875261460395
389176.828,6.0,127200,3.43,5.942798077758004,5.8376112616153035,7.325598178034369
389176.828,6.0,127200,3.43,4.649853125185503,4.591733423271698,6.018405202737126
389176.828,6.0,127200,3.43,5.64068732122567,5.538238126301387,7.05053748752892
389176.828,6.0,127200,3.43,3.85094912156503,3.7686779647679827,4.718881521712568
389176.828,6.0,127200,3.43,4.564458458184601,4.484769283323523,5.57135664106454
389176.828,6.0,127200,3.43,5.7600803794276185,5.636534243266479,6.88641204083955
389176.828,6.0,127200,3.43,4.5363335392826825,4.437764387620612,5.592813886308863
389176.828,6.0,127200,3.43,4.85293412830562,4.78875568122085,6.1873562049869655
389176.828,6.0,127200,3.43,5.253806555660671,5.149056444252005,6.378909837480393
389176.828,6.0,127200,3.43,5.932108531394192,5.831792007293517,6.7419781559711005
389176.828,6.0,127200,3.43,4.936539523537977,4.847633146987517,6.019402273318191
389176.828,6.0,127200,3.43,4.047292520687275,3.9761165232481317,4.8754572962634946
389176.828,6.0,127200,3.43,3.8947537986844036,3.8070886243233675,5.060979393294424
389176.828,6.0,127200,3.43,4.457248930070845,4.386729599126238,5.244002987799952
389176.828,6.0,127200,3.43,5.033390955691866,4.959736041848303,6.250077166646506
389176.828,6.0,127200,3.43,3.3348422536167397,3.2645738876054464,4.318908578461089
389176.828,6.0,127200,3.43,7.661449832747567,7.456931872645597,9.249932252243314
389176.828,6.0,127200,3.43,9.17068800514708,9.009733591191615,11.056543705533683
389176.828,6.0,127200,3.43,7.783729001547114,7.652870580530572,9.664058463682597
389176.828,6.0,127200,3.43,8.89630366756205,8.740964439740925,11.005398717272152
389176.828,6.0,127200,3.43,8.59272447570084,8.416703992314677,9.914775704025878
389176.828,6.0,127200,3.43,6.119409915540167,6.035372015671034,7.35498192136544
389176.828,6.0,127200,3.43,9.202490771294398,9.053139998787774,10.681715670533645
389176.828,6.0,127200,3.43,8.708751858985133,8.559142453376829,10.684082333163918
389176.828,6.0,127200,3.43,7.756599472928511,7.627659654728857,9.341678321927803
389176.828,6.0,127200,3.43,7.034859192038396,6.877633333089351,8.393694418256247
389176.828,6.0,127200,3.43,7.721921471038906,7.545930092375941,9.268765992328735
389176.828,6.0,127200,3.43,8.549257396575253,8.341512314236793,10.283820783225242
389176.828,6.0,127200,3.43,8.976005853554874,8.794928991941529,10.526232267035926
389176.828,6.0,127200,3.43,8.077949204654352,7.923659840533216,9.854436726241216
389176.828,6.0,127200,3.43,8.828930897974965,8.66371914226252,10.732889197012433
389176.828,6.0,127200,3.43,8.489550366144636,8.305141943054897,9.964319636389007
389176.828,6.0,127200,3.43,8.075969292713214,7.894955147428341,9.546914204731006
389176.828,6.0,127200,3.43,7.9076031330728425,7.741885549923215,9.517873821539146
389176.828,6.0,127200,3.43,8.003751348359506,7.820415145584489,10.08973557911908
389176.828,6.0,127200,3.43,8.11506501421495,7.938151257975872,10.869334045196599
389176.828,6.0,127200,3.43,7.115621411705112,6.964349507965211,8.688036945964695
389176.828,6.0,127200,3.43,6.875847858874166,6.781341488437277,8.409282198708047
389176.828,6.0,127200,3.43,7.41219230002382,7.2819367951954215,10.09531404865321
389176.828,6.0,127200,3.43,8.551820827782509,8.381228652950636,10.124051224580194
389176.828,6.0,127200,3.43,7.570049663959958,7.444766616443905,9.44262565740751
389176.828,6.0,127200,3.43,7.071235108418641,6.9363730563384545,8.777686764998577
389176.828,6.0,127200,3.43,9.473282011385349,9.264497655134043,11.253177872336444
389176.828,6.0,127200,3.43,6.693958347551518,6.554359221953507,8.105517883095663
389176.828,6.0,127200,3.43,7.378930348965102,7.255881931623655,9.120247836364259
389176.828,6.0,127200,3.43,7.6136050657021554,7.486395182364716,9.410912735440693
389176.828,6.0,127200,3.43,7.295109892985118,7.197715690374356,8.972239122152327
389176.828,6.0,127200,3.43,8.125610664303052,8.011181200499085,9.556718616763812
389176.828,6.0,127200,3.43,8.110604637190185,7.944716129611949,10.188100754478866
389176.828,6.0,127200,3.43,8.018554292995736,7.886599472946375,9.691346488176839
529712.905,7.0,127200,3.43,1.4984385497408048,1.4550860899993514,1.9264700951325562
529712.905,7.0,127200,3.43,2.279540585967038,2.227282457103679,2.7336025991993353
529712.905,7.0,127200,3.43,1.6751391673259255,1.6349122995744498,2.073308751777894
529712.905,7.0,127200,3.43,1.2569876578833425,1.231482171663769,1.6723416081284348
529712.905,7.0,127200,3.43,2.049177959953141,2.0194264534509276,2.4870035102962573
529712.905,7.0,127200,3.43,0.22517448138928273,0.2196093775188329,0.2735032731564582
529712.905,7.0,127200,3.43,0.8396407156589245,0.8242799696721378,1.0427664413156532
529712.905,7.0,127200,3.43,0.7834269668774204,0.7712877948925868,0.9857972050063332
529712.905,7.0,127200,3.43,1.538985897603219,1.5111958712176081,1.9571228433523704
529712.905,7.0,127200,3.43,1.5569655451304643,1.5219573205560022,1.9044548741506968
529712.905,7.0,127200,3.43,1.7132709774525456,1.677542118536771,2.0787840626839205
529712.905,7.0,127200,3.43,2.2836228640326435,2.2288062522155005,2.7608195444574357
529712.905,7.0,127200,3.43,2.5538988559897553,2.5068314630186217,3.171863071244221
529712.905,7.0,127200,3.43,2.1656770025793604,2.108038634550357,2.6673892410007842
529712.905,7.0,127200,3.43,1.2994428790136436,1.2740641911483308,1.7287738536422992
529712.905,7.0,127200,3.43,2.48141198664964,2.4330043567268564,3.046014498652059
529712.905,7.0,127200,3.43,1.757048918082585,1.7301469241196425,2.054134253298255
529712.905,7.0,127200,3.43,3.3600303242403626,3.292598510100461,4.124675704133523
529712.905,7.0,127200,3.43,2.794124300567109,2.738657767681549,3.4023670461071873
529712.905,7.0,127200,3.43,1.8004219910687032,1.7715979901089784,2.2828246031251487
529712.905,7.0,127200,3.43,1.7726177489008184,1.7400301471619128,2.1720701877175945
529712.905,7.0,127200,3.43,0.9605984242740598,0.9410121519026675,1.1601988095913731
529712.905,7.0,127200,3.43,1.9962829356389846,1.9652717907704453,2.5962413415867966
529712.905,7.0,127200,3.43,0.7146560471372335,0.700703715889923,0.9411230560672684
529712.905,7.0,127200,3.43,2.2854435644568847,2.2394974397866054,2.7514084224511315
529712.905,7.0,127200,3.43,0.13996952352859857,0.13700528096827178,0.17023660070639238
529712.905,7.0,127200,3.43,0.7770524763259953,0.7602900834941724,0.9829804281813042
529712.905,7.0,127200,3.43,3.746791562156421,3.683626635192792,4.430473520673398
529712.905,7.0,127200,3.43,3.101676435094694,3.0396504187403486,3.9814366414316105
529712.905,7.0,127200,3.43,3.3268485137879704,3.2641744072882344,4.1276704990866
529712.905,7.0,127200,3.43,0.17260024785765354,0.16947503569055358,0.21684081374449052
529712.905,7.0,127200,3.43,0.4502466235052151,0.4416124612533724,0.5709780780807879
529712.905,7.0,127200,3.43,0.5037086454352715,0.49394393633413647,0.6238556742296378
529712.905,7.0,127200,3.43,3.938073794256384,3.8852510992783023,4.879859018772008
529712.905,7.0,127200,3.43,4.42780951147841,4.345358312489604,5.668718724307265
529712.905,7.0,127200,3.43,4.688181253326136,4.605947147673976,5.582516897106543
529712.905,7.0,127200,3.43,4.679743389858256,4.599136804364471,5.923026321134511
529712.905,7.0,127200,3.43,4.152393904222051,4.090221897661525,5.442647294301384
529712.905,7.0,127200,3.43,4.3983132023481915,4.324935114113417,5.425607179234969
529712.905,7.0,127200,3.43,5.50572272832788,5.410099129674725,7.204368135881969
529712.905,7.0,127200,3.43,5.2124194018011405,5.126726870125369,6.342291876356766
529712.905,7.0,127200,3.43,4.058927579908129,3.9775856516666317,4.939641995981405
529712.905,7.0,127200,3.43,5.229487888189269,5.113011515332458,6.40466100491473
529712.905,7.0,127200,3.43,4.345279889652502,4.257565998509981,5.512641591039045
529712.905,7.0,127200,3.43,4.716777844191145,4.644517935718598,5.73865677518797
529712.905,7.0,127200,3.43,5.732982974851909,5.633192482747276,7.1609468871462285
529712.905,7.0,127200,3.43,4.374512503735991,4.299496762038216,5.35333588420003
529712.905,7.0,127200,3.43,4.316586870416358,4.230592846622747,5.383662897461062
529712.905,7.0,127200,3.43,4.767367995444496,4.6952309735408715,6.162308870467366
529712.905,7.0,127200,3.43,6.028178273087421,5.876346588571987,7.236353984614328
529712.905,7.0,127200,3.43,5.942798077758004,5.8376112616153035,7.529415379328146
529712.905,7.0,127200,3.43,4.649853125185503,4.591733423271698,6.016021251502956
529712.905,7.0,127200,3.43,5.64068732122567,5.538238126301387,7.08366275635603
529712.905,7.0,127200,3.43,3.85094912156503,3.7686779647679827,4.7403080266189255
529712.905,7.0,127200,3.43,4.564458458184601,4.484769283323523,5.571709372964963
529712.905,7.0,127200,3.43,5.7600803794276185,5.636534243266479,6.95959747991195
529712.905,7.0,127200,3.43,4.5363335392826825,4.437764387620612,5.658193248680546
529712.905,7.0,127200,3.43,4.85293412830562,4.78875568122085,6.216506887161008
529712.905,7.0,127200,3.43,5.253806555660671,5.149056444252005,6.268379177201668
529712.905,7.0,127200,3.43,5.932108531394192,5.831792007293517,6.76625181617519
529712.905,7.0,127200,3.43,4.936539523537977,4.847633146987517,6.0041430565072975
529712.905,7.0,127200,3.43,4.047292520687275,3.9761165232481317,4.929477672840825
529712.905,7.0,127200,3.43,3.8947537986844036,3.8070886243233675,5.282969143726919
529712.905,7.0,127200,3.43,4.457248930070845,4.386729599126238,5.3162278027178616
529712.905,7.0,127200,3.43,5.033390955691866,4.959736041848303,6.197928208582565
529712.905,7.0,127200,3.43,3.3348422536167397,3.2645738876054464,4.502113680901952
529712.905,7.0,127200,3.43,7.661449832747567,7.456931872645597,9.457653322122855
529712.905,7.0,127200,3.43,9.17068800514708,9.009733591191615,11.243955537810272
529712.905,7.0,127200,3.43,7.783729001547114,7.652870580530572,9.810746833486617
529712.905,7.0,127200,3.43,8.89630366756205,8.740964439740925,11.590772492039362
529712.905,7.0,127200,3.43,8.59272447570084,8.416703992314677,9.947185968181705
529712.905,7.0,127200,3.43,6.119409915540167,6.035372015671034,7.465766369277685
529712.905,7.0,127200,3.43,9.202490771294398,9.053139998787774,11.033182830235294
529712.905,7.0,127200,3.43,8.708751858985133,8.559142453376829,10.648147532475788
529712.905,7.0,127200,3.43,7.756599472928511,7.627659654728857,9.346899658619956
529712.905,7.0,127200,3.43,7.034859192038396,6.877633333089351,8.65620589402426
529712.905,7.0,127200,3.43,7.721921471038906,7.545930092375941,9.295452813818303
529712.905,7.0,127200,3.43,8.549257396575253,8.341512314236793,10.197723213967718
529712.905,7.0,127200,3.43,8.976005853554874,8.794928991941529,10.620701402541542
529712.905,7.0,127200,3.43,8.077949204654352,7.923659840533216,9.985776538869834
529712.905,7.0,127200,3.43,8.828930897974965,8.66371914226252,10.700230467678121
529712.905,7.0,127200,3.43,8.489550366144636,8.305141943054897,9.980995564888154
529712.905,7.0,127200,3.43,8.075969292713214,7.894955147428341,9.884360041053528
529712.905,7.0,127200,3.43,7.9076031330728425,7.741885549923215,9.74544660466498
529712.905,7.0,127200,3.43,8.003751348359506,7.820415145584489,10.052035400508856
529712.905,7.0,127200,3.43,8.11506501421495,7.938151257975872,10.822058512879833
529712.905,7.0,127200,3.43,7.115621411705112,6.964349507965211,8.81738653700371
529712.905,7.0,127200,3.43,6.875847858874166,6.781341488437277,8.653859996254731
529712.905,7.0,127200,3.43,7.41219230002382,7.2819367951954215,10.30697079818477
529712.905,7.0,127200,3.43,8.551820827782509,8.381228652950636,10.12321059208058
529712.905,7.0,127200,3.43,7.570049663959958,7.444766616443905,9.490390657094169
529712.905,7.0,127200,3.43,7.071235108418641,6.9363730563384545,8.875452948852232
529712.905,7.0,127200,3.43,9.473282011385349,9.264497655134043,11.430345750425886
529712.905,7.0,127200,3.43,6.693958347551518,6.554359221953507,8.420270276374964
529712.905,7.0,127200,3.43,7.378930348965102,7.255881931623655,9.136412058573965
529712.905,7.0,127200,3.43,7.6136050657021554,7.486395182364716,9.737552802471443
529712.905,7.0,127200,3.43,7.295109892985118,7.197715690374356,8.951066624276706
529712.905,7.0,127200,3.43,8.125610664303052,8.011181200499085,9.595651647394941
529712.905,7.0,127200,3.43,8.110604637190185,7.944716129611949,10.490270961172396
529712.905,7.0,127200,3.43,8.018554292995736,7.886599472946375,10.098015343043125
691869.916,8.0,127200,3.43,1.4984385497408048,1.4550860899993514,1.9308583992184476
691869.916,8.0,127200,3.43,2.279540585967038,2.227282457103679,2.756498758818089
691869.916,8.0,127200,3.43,1.6751391673259255,1.6349122995744498,2.0731477951474084
691869.916,8.0,127200,3.43,1.2569876578833425,1.231482171663769,1.6288086912516724
691869.916,8.0,127200,3.43,2.049177959953141,2.0194264534509276,2.51745525624999
691869.916,8.0,127200,3.43,0.22517448138928273,0.2196093775188329,0.2742488323685347
691869.916,8.0,127200,3.43,0.8396407156589245,0.8242799696721378,1.0367411662897812
691869.916,8.0,127200,3.43,0.7834269668774204,0.7712877948925868,0.9835217829092879
691869.916,8.0,127200,3.43,1.538985897603219,1.5111958712176081,1.9635318245605418
691869.916,8.0,127200,3.43,1.5569655451304643,1.5219573205560022,1.891395754477083
691869.916,8.0,127200,3.43,1.7132709774525456,1.677542118536771,2.045037038925073
691869.916,8.0,127200,3.43,2.2836228640326435,2.2288062522155005,2.7663256098260254
691869.916,8.0,127200,3.43,2.5538988559897553,2.5068314630186217,3.122888924890305
691869.916,8.0,127200,3.43,2.1656770025793604,2.108038634550357,2.662411139119147
691869.916,8.0,127200,3.43,1.2994428790136436,1.2740641911483308,1.6966048720826215
691869.916,8.0,127200,3.43,2.48141198664964,2.4330043567268564,3.047194190187827
691869.916,8.0,127200,3.43,1.757048918082585,1.7301469241196425,2.088322040378608
691869.916,8.0,127200,3.43,3.3600303242403626,3.292598510100461,4.082209845601871
691869.916,8.0,127200,3.43,2.794124300567109,2.738657767681549,3.387701947915647
691869.916,8.0,127200,3.43,1.8004219910687032,1.7715979901089784,2.241957761285859
691869.916,8.0,127200,3.43,1.7726177489008184,1.7400301471619128,2.124859341743136
691869.916,8.0,127200,3.43,0.9605984242740598,0.9410121519026675,1.1401342523537215
691869.916,8.0,127200,3.43,1.9962829356389846,1.9652717907704453,2.58935509549745
691869.916,8.0,127200,3.43,0.7146560471372335,0.700703715889923,0.9272502077866988
691869.916,8.0,127200,3.43,2.2854435644568847,2.2394974397866054,2.7818910606788814
691869.916,8.0,127200,3.43,0.13996952352859857,0.13700528096827178,0.17094857990598689
691869.916,8.0,127200,3.43,0.7770524763259953,0.7602900834941724,0.9751237346818636
691869.916,8.0,127200,3.43,3.746791562156421,3.683626635192792,4.3386936667346685
691869.916,8.0,127200,3.43,3.101676435094694,3.0396504187403486,3.964610809496085
691869.916,8.0,127200,3.43,3.3268485137879704,3.2641744072882344,4.121444038307854
691869.916,8.0,127200,3.43,0.17260024785765354,0.16947503569055358,0.21713655790290054
691869.916,8.0,127200,3.43,0.4502466235052151,0.4416124612533724,0.5666909354534883
691869.916,8.0,127200,3.43,0.5037086454352715,0.49394393633413647,0.6208436697122544
691869.916,8.0,127200,3.43,3.938073794256384,3.8852510992783023,4.834982103986415
691869.916,8.0,127200,3.43,4.42780951147841,4.345358312489604,5.739346171138698
691869.916,8.0,127200,3.43,4.688181253326136,4.605947147673976,5.615187668639539
691869.916,8.0,127200,3.43,4.679743389858256,4.599136804364471,5.996987180051813
691869.916,8.0,127200,3.43,4.152393904222051,4.090221897661525,5.416450653438722
691869.916,8.0,127200,3.43,4.3983132023481915,4.324935114113417,5.305930100692684
691869.916,8.0,127200,3.43,5.50572272832788,5.410099129674725,6.992725593155735
691869.916,8.0,127200,3.43,5.2124194018011405,5.126726870125369,6.335109719509712
691869.916,8.0,127200,3.43,4.058927579908129,3.9775856516666317,5.001199744840724
691869.916,8.0,127200,3.43,5.229487888189269,5.113011515332458,6.420175906157357
691869.916,8.0,127200,3.43,4.345279889652502,4.257565998509981,5.492504566184568
691869.916,8.0,127200,3.43,4.716777844191145,4.644517935718598,5.751409870012532
691869.916,8.0,127200,3.43,5.732982974851909,5.633192482747276,7.07272578411401
691869.916,8.0,127200,3.43,4.374512503735991,4.299496762038216,5.349001608059259
691869.916,8.0,127200,3.43,4.316586870416358,4.230592846622747,5.565958118933057
691869.916,8.0,127200,3.43,4.767367995444496,4.6952309735408715,6.078032475365925
691869.916,8.0,127200,3.43,6.028178273087421,5.876346588571987,7.300874804535618
691869.916,8.0,127200,3.43,5.942798077758004,5.8376112616153035,7.541946906408991
691869.916,8.0,127200,3.43,4.649853125185503,4.591733423271698,5.895247773369824
691869.916,8.0,127200,3.43,5.64068732122567,5.538238126301387,7.153890049169739
691869.916,8.0,127200,3.43,3.85094912156503,3.7686779647679827,4.69519726214191
691869.916,8.0,127200,3.43,4.564458458184601,4.484769283323523,5.512608357393857
691869.916,8.0,127200,3.43,5.7600803794276185,5.636534243266479,6.9455305532410065
691869.916,8.0,127200,3.43,4.5363335392826825,4.437764387620612,5.6602407579126135
691869.916,8.0,127200,3.43,4.85293412830562,4.78875568122085,6.138785334687554
691869.916,8.0,127200,3.43,5.253806555660671,5.149056444252005,6.209029222076351
691869.916,8.0,127200,3.43,5.932108531394192,5.831792007293517,6.841369273656522
691869.916,8.0,127200,3.43,4.936539523537977,4.847633146987517,6.073383299537001
691869.916,8.0,127200,3.43,4.047292520687275,3.9761165232481317,4.953684354321403
691869.916,8.0,127200,3.43,3.8947537986844036,3.8070886243233675,5.309045028122557
691869.916,8.0,127200,3.43,4.457248930070845,4.386729599126238,5.270035946491691
691869.916,8.0,127200,3.43,5.033390955691866,4.959736041848303,6.159064751068912
691869.916,8.0,127200,3.43,3.3348422536167397,3.2645738876054464,4.4732518042429135
691869.916,8.0,127200,3.43,7.661449832747567,7.456931872645597,9.398965627772945
691869.916,8.0,127200,3.43,9.17068800514708,9.009733591191615,11.106946338981267
691869.916,8.0,127200,3.43,7.783729001547114,7.652870580530572,9.900610391910767
691869.916,8.0,127200,3.43,8.89630366756205,8.740964439740925,11.677145495695553
